x,y,z,longitude,latitude,speed,sound,timestamp,type,
-1.04439,9.06523,0.957642,87.2922,23.5454,1.59,71.3522,1.5015e+12,bumpers,
-0.643234,9.05505,1.51845,87.2922,23.5454,1.03,71.3522,1.5015e+12,smooth road,
-1.2084,9.34142,-0.0876923,87.2922,23.5454,1.03,71.3522,1.5015e+12,smooth road,
-1.11252,9.10893,0.269852,87.2922,23.5454,1.03,71.3522,1.5015e+12,smooth road,
-1.08908,9.40434,0.601669,87.2922,23.5454,1.03,71.3522,1.5015e+12,pot holes,
-0.864685,9.16183,0.976715,87.2922,23.5454,1.03,71.3522,1.5015e+12,bumpers,
-1.90038,9.53215,-0.13974,87.2922,23.5454,1.03,71.3522,1.5015e+12,pot holes,
-1.39876,9.06602,0.705399,87.2922,23.5454,1.03,71.3522,1.5015e+12,bumpers,
-2.16551,9.52673,0.422699,87.2922,23.5454,1.03,71.3522,1.5015e+12,pot holes,
-1.91919,9.23201,0.731705,87.2922,23.5454,1.03,71.3522,1.5015e+12,pot holes,
-2.53348,9.79922,0.726501,87.2922,23.5454,1.03,72.7609,1.5015e+12,bumpers,
-2.27068,9.25043,0.0996857,87.2922,23.5454,1.03,72.7609,1.5015e+12,smooth road,
-2.06166,9.72632,1.21133,87.2922,23.5454,1.03,72.7609,1.5015e+12,smooth road,
-2.23647,9.27455,-0.231293,87.2922,23.5454,1.03,72.7609,1.5015e+12,pot holes,
-2.10052,9.87677,1.04411,87.2922,23.5454,1.03,72.7609,1.5015e+12,pot holes,
-2.17818,9.28824,1.15843,87.2922,23.5454,1.03,72.7609,1.5015e+12,smooth road,
-1.22534,9.79073,1.08966,87.2922,23.5454,1.03,72.7609,1.5015e+12,pot holes,
-1.69263,9.58331,0.616394,87.2922,23.5454,1.03,72.7609,1.5015e+12,smooth road,
-0.482895,8.85612,2.16521,87.2922,23.5454,1.03,72.7609,1.5015e+12,smooth road,
-1.64549,9.88637,0.435287,87.2922,23.5454,1.03,72.7609,1.5015e+12,smooth road,
-1.13365,8.91527,1.90303,87.2922,23.5454,1.03,72.7609,1.5015e+12,smooth road,
-1.19101,9.86929,0.625458,87.2922,23.5454,1.03,72.7609,1.5015e+12,smooth road,
-0.929703,8.95502,1.96866,87.2922,23.5454,1.03,69.1647,1.5015e+12,smooth road,
-0.94783,9.39641,-0.20665,87.2922,23.5454,1.03,69.1647,1.5015e+12,pot holes,
-1.01994,9.03082,1.47789,87.2922,23.5454,1.03,69.1647,1.5015e+12,smooth road,
-1.1055,9.54665,-0.726807,87.2922,23.5454,1.03,69.1647,1.5015e+12,smooth road,
-1.24428,8.80772,0.899124,87.2922,23.5454,0,69.1647,1.5015e+12,smooth road,
-1.41414,9.87434,-0.563782,87.2922,23.5454,0,69.1647,1.5015e+12,smooth road,
-1.14925,8.91539,0.584747,87.2922,23.5454,0,69.1647,1.5015e+12,smooth road,
-1.42015,10.1521,0.338333,87.2922,23.5454,0,69.1647,1.5015e+12,pot holes,
-0.845062,9.08659,0.194412,87.2922,23.5454,0,69.1647,1.5015e+12,pot holes,
-0.615372,9.73511,1.05461,87.2922,23.5454,0,69.1647,1.5015e+12,pot holes,
-0.439148,9.45546,0.949203,87.2922,23.5454,0,69.1647,1.5015e+12,pot holes,
-0.006073,9.26376,1.41092,87.2922,23.5454,0,69.1647,1.5015e+12,smooth road,
-0.137558,9.51056,1.10158,87.2922,23.5454,0,75.4054,1.5015e+12,smooth road,
-0.122147,9.23457,1.5706,87.2922,23.5454,0,75.4054,1.5015e+12,pot holes,
-0.521454,9.23499,0.521332,87.2922,23.5454,0,75.4054,1.5015e+12,smooth road,
-0.596252,9.34842,1.22328,87.2922,23.5454,0,75.4054,1.5015e+12,smooth road,
-1.41611,9.58931,-0.24295,87.2922,23.5454,0,75.4054,1.5015e+12,pot holes,
-0.990448,9.12132,0.0592957,87.2922,23.5454,0,75.4054,1.5015e+12,smooth road,
-0.990448,9.12132,0.0592957,87.2922,23.5454,0,75.4054,1.5015e+12,smooth road,
-0.567383,9.43176,1.69807,87.2922,23.5454,0,77.9794,1.5015e+12,smooth road,
-0.694626,9.64789,1.04697,87.2922,23.5454,0,77.9794,1.5015e+12,smooth road,
-0.684418,9.52046,1.63181,87.2922,23.5454,0,77.9794,1.5015e+12,pot holes,
-0.796906,9.52509,1.23167,87.2922,23.5454,0,77.9794,1.5015e+12,pot holes,
-0.28952,9.88609,1.87874,87.2922,23.5454,0,77.9794,1.5015e+12,pot holes,
-0.705261,9.21185,0.954178,87.2922,23.5454,0,77.9794,1.5015e+12,smooth road,
-0.434464,9.81677,1.33952,87.2922,23.5454,0,77.9794,1.5015e+12,pot holes,
-0.771469,8.90627,0.608093,87.2922,23.5454,0,77.9794,1.5015e+12,pot holes,
-0.279358,10.0118,0.994568,87.2922,23.5454,0,77.9794,1.5015e+12,smooth road,
-1.47623,8.77971,0.570816,87.2922,23.5454,0,77.9794,1.5015e+12,pot holes,
-0.568634,9.93713,0.393951,87.2922,23.5454,0,82.5872,1.5015e+12,pot holes,
-1.26715,8.53661,0.583572,87.2922,23.5454,0,82.5872,1.5015e+12,smooth road,
-0.602051,9.83566,-0.313461,87.2922,23.5454,0,82.5872,1.5015e+12,smooth road,
-1.98419,8.79134,0.810715,87.2922,23.5454,0,82.5872,1.5015e+12,smooth road,
-1.0134,9.88716,-0.632767,87.2922,23.5454,0,82.5872,1.5015e+12,pot holes,
-1.95674,8.62611,0.748779,87.2922,23.5454,0,82.5872,1.5015e+12,smooth road,
-0.834885,9.67661,-1.22656,87.2922,23.5454,0,82.5872,1.5015e+12,pot holes,
-1.71483,8.66896,1.23331,87.2922,23.5454,0,82.5872,1.5015e+12,pot holes,
-1.07503,9.83644,-1.06616,87.2922,23.5454,0,82.5872,1.5015e+12,smooth road,
-2.13075,8.71075,1.24718,87.2922,23.5454,0,82.5872,1.5015e+12,smooth road,
-1.19084,9.47705,-1.12254,87.2922,23.5454,0,82.5872,1.5015e+12,smooth road,
-1.33443,8.69511,1.44809,87.2922,23.5454,0,82.5872,1.5015e+12,smooth road,
-1.1012,9.56403,-0.344238,87.2922,23.5454,0,84.9211,1.5015e+12,smooth road,
-2.02841,9.02321,1.45148,87.2922,23.5454,0,84.9211,1.5015e+12,smooth road,
-1.63142,9.69791,-1.23279,87.2922,23.5454,0,84.9211,1.5015e+12,pot holes,
-1.65305,8.89763,0.82196,87.2922,23.5454,0,84.9211,1.5015e+12,pot holes,
-1.91557,9.81163,-0.544876,87.2922,23.5454,0,84.9211,1.5015e+12,pot holes,
-1.49248,8.87813,0.836777,87.2922,23.5454,0,84.9211,1.5015e+12,smooth road,
-1.4971,9.90907,0.429276,87.2922,23.5454,0,84.9211,1.5015e+12,smooth road,
-1.15741,9.14673,1.17751,87.2922,23.5454,0,84.9211,1.5015e+12,smooth road,
-0.95224,9.91856,0.735703,87.2922,23.5454,0,84.9211,1.5015e+12,smooth road,
-0.598862,9.35735,1.81964,87.2922,23.5454,0,84.9211,1.5015e+12,pot holes,
-0.67099,9.26683,-0.128235,87.2922,23.5454,0,84.9211,1.5015e+12,smooth road,
-0.718887,9.76846,1.48096,87.2922,23.5454,0,84.9211,1.5015e+12,pot holes,
-1.437,9.09402,0.0880432,87.2922,23.5454,0,77.3953,1.5015e+12,smooth road,
-1.83116,9.9985,1.6956,87.2922,23.5454,0,77.3953,1.5015e+12,smooth road,
0.410645,8.70477,2.3985,87.2922,23.5454,0,77.3953,1.5015e+12,pot holes,
-1.15855,9.49448,-1.0157,87.2922,23.5454,0,77.3953,1.5015e+12,smooth road,
-2.10492,8.68929,-2.23586,87.2922,23.5454,0,77.3953,1.5015e+12,pot holes,
-1.56996,9.21323,-3.0464,87.2922,23.5454,0,77.3953,1.5015e+12,pot holes,
-1.60576,9.24628,-0.705063,87.2922,23.5454,0,77.3953,1.5015e+12,smooth road,
-2.08972,9.59225,-0.503616,87.2922,23.5454,0,77.3953,1.5015e+12,smooth road,
-1.07857,9.29836,2.46666,87.2922,23.5454,0,77.3953,1.5015e+12,smooth road,
-1.17143,9.68239,5.1989,87.2922,23.5454,0,77.3953,1.5015e+12,smooth road,
-0.959015,9.81856,5.31104,87.2922,23.5454,0,77.3953,1.5015e+12,pot holes,
-0.383514,10.0199,6.48634,87.2922,23.5454,0,74.288,1.5015e+12,smooth road,
-0.353043,10.2755,6.20284,87.2922,23.5454,0,74.288,1.5015e+12,smooth road,
0.0709229,10.2021,6.92471,87.2922,23.5454,0,74.288,1.5015e+12,smooth road,
-0.401749,9.98294,3.11157,87.2922,23.5454,0,74.288,1.5015e+12,smooth road,
-0.877167,9.57684,-0.0128021,87.2922,23.5454,0,74.288,1.5015e+12,smooth road,
-0.510834,10.0301,-2.63486,87.2922,23.5454,0,74.288,1.5015e+12,smooth road,
-1.36014,9.24304,-9.04868,87.2922,23.5454,0,74.288,1.5015e+12,smooth road,
-1.02792,9.21518,-8.3721,87.2922,23.5454,0,74.288,1.5015e+12,smooth road,
-0.688263,9.4214,-11.4514,87.2922,23.5454,0,74.288,1.5015e+12,smooth road,
-0.682709,8.25067,-10.3482,87.2922,23.5454,0,74.288,1.5015e+12,smooth road,
-0.155533,8.44495,-14.078,87.2922,23.5454,0,74.288,1.5015e+12,smooth road,
0.371628,8.13979,-6.99953,87.2922,23.5454,0,74.288,1.5015e+12,smooth road,
2.37317,7.88011,-3.89328,87.2922,23.5454,0,74.288,1.5015e+12,smooth road,
2.38773,8.86554,1.87257,87.2922,23.5454,0,76.8416,1.5015e+12,smooth road,
1.84607,9.43849,6.30966,87.2922,23.5454,0,76.8416,1.5015e+12,smooth road,
4.50848,8.59261,4.10486,87.2922,23.5454,0,76.8416,1.5015e+12,smooth road,
2.02281,9.50667,6.18678,87.2922,23.5454,0,76.8416,1.5015e+12,smooth road,
3.88882,10.6858,10.7444,87.2922,23.5454,0,76.8416,1.5015e+12,smooth road,
5.03601,9.58524,14.466,87.2922,23.5454,0,76.8416,1.5015e+12,smooth road,
3.3857,9.55313,9.66946,87.2922,23.5454,0,76.8416,1.5015e+12,smooth road,
4.85243,9.3681,8.40396,87.2922,23.5454,0,76.8416,1.5015e+12,smooth road,
3.22356,8.55336,5.41423,87.2922,23.5454,0,76.8416,1.5015e+12,smooth road,
4.66835,10.2738,8.7007,87.2922,23.5454,0,76.8416,1.5015e+12,smooth road,
1.8956,9.59303,7.96074,87.2922,23.5454,0.62,76.8416,1.5015e+12,smooth road,
4.19672,9.53461,7.26628,87.2922,23.5454,0.62,79.4184,1.5015e+12,smooth road,
3.42461,9.88531,5.91924,87.2922,23.5454,0.62,79.4184,1.5015e+12,smooth road,
1.44312,10.533,4.18425,87.2922,23.5454,0.62,79.4184,1.5015e+12,smooth road,
1.53957,7.78114,-0.540543,87.2922,23.5454,0.62,79.4184,1.5015e+12,smooth road,
0.62175,9.43204,3.18791,87.2922,23.5454,0.62,79.4184,1.5015e+12,smooth road,
1.47998,9.21886,1.06015,87.2922,23.5454,0.62,79.4184,1.5015e+12,smooth road,
1.20979,8.62726,2.40123,87.2922,23.5454,0.62,79.4184,1.5015e+12,smooth road,
-1.52606,10.0378,0.0637207,87.2922,23.5454,0.62,79.4184,1.5015e+12,smooth road,
0.568985,8.01454,2.87848,87.2922,23.5454,0.62,79.4184,1.5015e+12,smooth road,
2.0331,9.31744,0.163589,87.2922,23.5454,0.62,79.4184,1.5015e+12,smooth road,
-0.460358,9.99681,0.630539,87.2922,23.5454,0.62,79.4184,1.5015e+12,smooth road,
-1.10414,8.92206,-0.352661,87.2922,23.5454,0.62,79.4184,1.5015e+12,smooth road,
0.63681,11.1622,-0.711365,87.2922,23.5454,0.62,79.4184,1.5015e+12,smooth road,
0.817276,9.57367,-1.8797,87.2922,23.5454,0.62,73.6199,1.5015e+12,smooth road,
-2.4938,10.1763,-3.02014,87.2922,23.5454,0.62,73.6199,1.5015e+12,smooth road,
-0.244034,10.0502,2.14067,87.2922,23.5454,0.62,73.6199,1.5015e+12,smooth road,
0.978134,8.30171,2.86467,87.2922,23.5454,0.62,73.6199,1.5015e+12,smooth road,
-0.805573,9.69592,0.829498,87.2922,23.5454,0.62,73.6199,1.5015e+12,smooth road,
-2.37737,9.18953,2.875,87.2922,23.5454,0.62,73.6199,1.5015e+12,smooth road,
-0.236374,9.56627,1.95622,87.2922,23.5454,0.62,73.6199,1.5015e+12,smooth road,
0.362503,8.84529,3.85384,87.2922,23.5454,0.62,73.6199,1.5015e+12,smooth road,
-0.242645,9.32346,2.47513,87.2922,23.5454,0.62,73.6199,1.5015e+12,smooth road,
0.218918,8.15305,5.3894,87.2922,23.5454,0.62,73.6199,1.5015e+12,smooth road,
-0.255417,10.4464,3.74623,87.2922,23.5454,0.62,73.6199,1.5015e+12,smooth road,
-2.14528,10.4784,7.80452,87.2922,23.5455,1.52,71.7574,1.5015e+12,smooth road,
0.00682068,10.579,9.09814,87.2922,23.5455,1.52,71.7574,1.5015e+12,smooth road,
0.99675,9.45061,8.96281,87.2922,23.5455,1.52,71.7574,1.5015e+12,smooth road,
-1.1465,9.79178,11.4134,87.2922,23.5455,1.52,71.7574,1.5015e+12,smooth road,
-0.0108795,10.3639,6.2106,87.2922,23.5455,1.52,71.7574,1.5015e+12,smooth road,
-1.60666,9.97905,10.4166,87.2922,23.5455,1.52,71.7574,1.5015e+12,smooth road,
-0.0299683,9.27934,6.18336,87.2922,23.5455,1.52,71.7574,1.5015e+12,smooth road,
-2.08952,9.63805,5.50204,87.2922,23.5455,1.52,71.7574,1.5015e+12,smooth road,
-0.414932,9.07854,3.90953,87.2922,23.5455,1.52,71.7574,1.5015e+12,smooth road,
-0.900955,11.6008,5.62381,87.2922,23.5455,1.52,71.7574,1.5015e+12,smooth road,
-1.24017,8.90182,6.30699,87.2922,23.5455,1.52,71.7574,1.5015e+12,smooth road,
0.793625,9.46123,5.17712,87.2922,23.5455,1.52,71.7574,1.5015e+12,smooth road,
-2.2506,10.2289,6.73917,87.2922,23.5455,1.52,71.7574,1.5015e+12,smooth road,
-0.371048,9.31503,0.831558,87.2922,23.5455,1.52,75.9582,1.5015e+12,smooth road,
0.134171,9.10677,3.57552,87.2922,23.5455,1.52,75.9582,1.5015e+12,smooth road,
-0.986176,9.72766,3.76805,87.2922,23.5455,1.52,75.9582,1.5015e+12,smooth road,
-0.234619,7.97964,1.15585,87.2922,23.5455,1.52,75.9582,1.5015e+12,smooth road,
-0.179535,9.41748,4.78896,87.2922,23.5455,1.52,75.9582,1.5015e+12,smooth road,
-0.426178,10.2724,4.44533,87.2922,23.5455,1.52,75.9582,1.5015e+12,smooth road,
-0.0243835,7.52771,3.66348,87.2922,23.5455,1.52,75.9582,1.5015e+12,smooth road,
-1.3047,10.4011,0.283936,87.2922,23.5455,1.52,75.9582,1.5015e+12,smooth road,
-1.72842,8.85391,0.508392,87.2922,23.5455,1.52,75.9582,1.5015e+12,smooth road,
-0.530838,9.15633,0.388245,87.2922,23.5455,1.52,75.9582,1.5015e+12,smooth road,
-1.50143,9.75584,2.83199,87.2922,23.5455,1.52,75.9582,1.5015e+12,smooth road,
-0.552032,8.40053,1.84669,87.2922,23.5455,1.52,75.9582,1.5015e+12,smooth road,
-1.48384,9.4801,3.48557,87.2922,23.5455,0.91,70.7992,1.5015e+12,smooth road,
-0.706711,9.23943,2.80571,87.2922,23.5455,0.91,70.7992,1.5015e+12,smooth road,
-0.831085,9.08644,3.33786,87.2922,23.5455,0.91,70.7992,1.5015e+12,smooth road,
-0.942108,10.5198,2.33337,87.2922,23.5455,0.91,70.7992,1.5015e+12,smooth road,
-3.71864,8.95135,-1.41838,87.2922,23.5455,0.91,70.7992,1.5015e+12,smooth road,
0.460129,8.78143,2.38962,87.2922,23.5455,0.91,70.7992,1.5015e+12,smooth road,
-2.69157,9.02577,2.66728,87.2922,23.5455,0.91,70.7992,1.5015e+12,smooth road,
-0.420135,8.37834,1.7043,87.2922,23.5455,0.91,70.7992,1.5015e+12,smooth road,
-1.49776,9.34895,3.1232,87.2922,23.5455,0.91,70.7992,1.5015e+12,smooth road,
-2.36559,8.64932,1.29419,87.2922,23.5455,0.91,70.7992,1.5015e+12,smooth road,
-1.41438,8.79749,1.7162,87.2922,23.5455,0.91,70.7992,1.5015e+12,smooth road,
-1.6987,8.6925,0.230194,87.2922,23.5455,0.91,70.7992,1.5015e+12,smooth road,
-2.04509,9.63029,3.17973,87.2922,23.5455,0.91,67.7535,1.5015e+12,smooth road,
-3.54289,9.53522,1.548,87.2922,23.5455,0.91,67.7535,1.5015e+12,smooth road,
-3.60646,9.422,0.207703,87.2922,23.5455,0.91,67.7535,1.5015e+12,smooth road,
-2.20956,9.8988,0.695816,87.2922,23.5455,0.91,67.7535,1.5015e+12,smooth road,
-3.37285,8.98326,2.30429,87.2922,23.5455,0.91,67.7535,1.5015e+12,smooth road,
-2.65607,8.68832,0.42807,87.2922,23.5455,0.91,67.7535,1.5015e+12,smooth road,
-2.79765,8.9648,2.13031,87.2922,23.5455,0.91,67.7535,1.5015e+12,smooth road,
-2.55731,8.32727,2.3586,87.2922,23.5455,0.91,67.7535,1.5015e+12,smooth road,
-3.00677,9.59634,3.46457,87.2922,23.5455,0.91,67.7535,1.5015e+12,smooth road,
-3.3662,10.1134,2.77451,87.2922,23.5455,0.91,67.7535,1.5015e+12,smooth road,
-1.68871,9.37004,1.28215,87.2922,23.5455,0.91,67.7535,1.5015e+12,smooth road,
-3.29332,9.52441,1.97137,87.2922,23.5455,0.91,68.7513,1.5015e+12,smooth road,
-2.90587,8.51801,3.06032,87.2922,23.5455,0.91,68.7513,1.5015e+12,smooth road,
-2.69185,8.95006,4.27431,87.2922,23.5455,0.91,68.7513,1.5015e+12,smooth road,
-2.42232,9.22032,0.355911,87.2922,23.5455,1.4,68.7513,1.5015e+12,smooth road,
-2.37128,7.98901,0.715088,87.2922,23.5455,1.4,68.7513,1.5015e+12,smooth road,
-2.61777,9.68527,1.21114,87.2922,23.5455,1.4,68.7513,1.5015e+12,smooth road,
-2.51682,8.35464,2.16568,87.2922,23.5455,1.4,68.7513,1.5015e+12,smooth road,
-1.42584,9.4919,0.295349,87.2922,23.5455,1.4,68.7513,1.5015e+12,smooth road,
-2.48534,8.49628,0.519699,87.2922,23.5455,1.4,68.7513,1.5015e+12,smooth road,
-2.5459,9.93517,-0.212753,87.2922,23.5455,1.4,68.7513,1.5015e+12,smooth road,
-4.23888,8.3783,2.50458,87.2922,23.5455,1.4,68.7513,1.5015e+12,smooth road,
-2.96356,9.51538,-0.498123,87.2922,23.5455,1.4,68.7513,1.5015e+12,smooth road,
-2.56403,8.62141,3.2318,87.2922,23.5455,1.4,68.7513,1.5015e+12,smooth road,
-2.47661,8.85069,-0.163834,87.2922,23.5455,1.4,70.4523,1.5015e+12,smooth road,
-3.02074,8.10458,3.23999,87.2922,23.5455,1.4,70.4523,1.5015e+12,smooth road,
-2.39467,8.89267,0.614883,87.2922,23.5455,1.4,70.4523,1.5015e+12,smooth road,
-1.43849,8.69945,3.65669,87.2922,23.5455,1.4,70.4523,1.5015e+12,smooth road,
-3.39011,10.1755,2.09103,87.2922,23.5455,1.4,70.4523,1.5015e+12,smooth road,
-3.33582,8.06203,2.54195,87.2922,23.5455,1.4,70.4523,1.5015e+12,smooth road,
-2.41624,8.93875,1.59709,87.2922,23.5455,1.4,70.4523,1.5015e+12,smooth road,
-0.619461,8.41068,4.33379,87.2922,23.5455,1.4,70.4523,1.5015e+12,smooth road,
-5.32603,8.89331,3.03128,87.2922,23.5455,1.4,70.4523,1.5015e+12,smooth road,
-3.07635,8.78487,2.08388,87.2922,23.5455,1.4,70.4523,1.5015e+12,smooth road,
-0.789093,9.00098,5.79868,87.2922,23.5455,1.4,70.4523,1.5015e+12,smooth road,
-2.22304,8.99501,1.91112,87.2922,23.5455,1.4,70.4523,1.5015e+12,smooth road,
-3.99232,8.1926,1.57089,87.2922,23.5455,1.4,72.248,1.5015e+12,smooth road,
-2.15881,9.31766,1.49535,87.2922,23.5455,1.4,72.248,1.5015e+12,smooth road,
-2.96431,7.72549,1.56479,87.2922,23.5455,1.4,72.248,1.5015e+12,smooth road,
-1.11864,9.52422,1.57207,87.2922,23.5455,0.82,72.248,1.5015e+12,smooth road,
-4.66991,8.09023,0.769257,87.2922,23.5455,0.82,72.248,1.5015e+12,smooth road,
-3.16309,7.99022,2.02847,87.2922,23.5455,0.82,72.248,1.5015e+12,smooth road,
-3.17297,9.26691,2.68361,87.2922,23.5455,0.82,72.248,1.5015e+12,smooth road,
-2.13707,8.14517,2.56036,87.2922,23.5455,0.82,72.248,1.5015e+12,smooth road,
-5.0304,9.30856,2.08018,87.2922,23.5455,0.82,72.248,1.5015e+12,smooth road,
-5.02773,9.78542,2.6425,87.2922,23.5455,0.82,72.248,1.5015e+12,smooth road,
-2.3766,8.8614,2.10425,87.2922,23.5455,0.82,72.248,1.5015e+12,smooth road,
-3.32106,7.44655,2.80713,87.2922,23.5455,0.82,72.248,1.5015e+12,smooth road,
-2.47556,8.99744,-1.55296,87.2922,23.5455,0.82,73.949,1.5015e+12,smooth road,
-5.54491,7.38425,1.53006,87.2922,23.5455,0.82,73.949,1.5015e+12,smooth road,
-2.82388,8.82378,-2.1033,87.2922,23.5455,0.82,73.949,1.5015e+12,smooth road,
-6.86971,7.16092,-1.7159,87.2922,23.5455,0.82,73.949,1.5015e+12,smooth road,
-5.16158,7.71837,-1.35945,87.2922,23.5455,0.82,73.949,1.5015e+12,smooth road,
-2.40431,8.15907,2.35182,87.2922,23.5455,0.82,73.949,1.5015e+12,smooth road,
-6.58139,9.07484,2.55377,87.2922,23.5455,0.82,73.949,1.5015e+12,pot holes,
-3.39166,9.50131,5.49442,87.2922,23.5455,0.82,73.949,1.5015e+12,pot holes,
-2.80339,9.11795,3.37689,87.2922,23.5455,0.82,73.949,1.5015e+12,pot holes,
-4.08598,8.95892,2.39687,87.2922,23.5455,0.82,73.949,1.5015e+12,pot holes,
-3.97296,9.28996,-0.645859,87.2922,23.5455,0.82,73.949,1.5015e+12,pot holes,
-1.60191,8.04079,-1.65102,87.2922,23.5455,0.82,73.949,1.5015e+12,pot holes,
-2.95834,8.57523,-3.23409,87.2922,23.5455,0.82,74.608,1.5015e+12,smooth road,
-2.15683,8.38368,1.45474,87.2922,23.5455,0.82,74.608,1.5015e+12,pot holes,
-5.26268,7.90105,2.47409,87.2922,23.5455,0.82,74.608,1.5015e+12,pot holes,
-4.01797,10.2423,5.67381,87.2922,23.5455,0.82,74.608,1.5015e+12,pot holes,
-5.56392,10.0274,3.22021,87.2922,23.5455,0.83,74.608,1.5015e+12,smooth road,
-4.17926,9.41176,2.99712,87.2922,23.5455,0.83,74.608,1.5015e+12,smooth road,
-5.5665,8.56891,0.746994,87.2922,23.5455,0.83,74.608,1.5015e+12,pot holes,
-4.3651,9.65683,-0.291962,87.2922,23.5455,0.83,74.608,1.5015e+12,pot holes,
-2.66019,8.21669,-3.09692,87.2922,23.5455,0.83,74.608,1.5015e+12,pot holes,
-3.01401,8.97935,-0.648071,87.2922,23.5455,0.83,74.608,1.5015e+12,pot holes,
-5.06787,9.25198,-2.3105,87.2922,23.5455,0.83,74.608,1.5015e+12,smooth road,
-3.17065,8.12201,2.15854,87.2922,23.5455,0.83,74.608,1.5015e+12,smooth road,
-4.25659,10.3437,0.948212,87.2922,23.5455,0.83,74.3319,1.5015e+12,pot holes,
-2.49324,9.66957,7.04745,87.2922,23.5455,0.83,74.3319,1.5015e+12,pot holes,
-2.23177,9.94534,2.40417,87.2922,23.5455,0.83,74.3319,1.5015e+12,pot holes,
-2.5204,10.0078,6.41443,87.2922,23.5455,0.83,74.3319,1.5015e+12,pot holes,
-3.71812,8.80785,2.31737,87.2922,23.5455,0.83,74.3319,1.5015e+12,smooth road,
-2.36432,8.36491,3.01294,87.2922,23.5455,0.83,74.3319,1.5015e+12,smooth road,
-2.13785,10.043,-1.49226,87.2922,23.5455,0.83,74.3319,1.5015e+12,smooth road,
-3.74802,8.11359,-1.63371,87.2922,23.5455,0.83,74.3319,1.5015e+12,pot holes,
-3.22754,8.79912,-2.39182,87.2922,23.5455,0.83,74.3319,1.5015e+12,pot holes,
-2.52518,9.64839,-3.78293,87.2922,23.5455,0.83,74.3319,1.5015e+12,smooth road,
-2.92935,8.84735,-4.5891,87.2922,23.5455,0.83,74.3319,1.5015e+12,smooth road,
-3.76219,9.5862,-9.39853,87.2922,23.5455,0.83,74.3319,1.5015e+12,smooth road,
-3.64893,8.75996,2.40753,87.2922,23.5455,0.83,74.7896,1.5015e+12,smooth road,
-2.05881,7.85974,-5.7726,87.2922,23.5455,0.83,74.7896,1.5015e+12,pot holes,
-2.32411,10.3173,7.03951,87.2922,23.5455,0.83,74.7896,1.5015e+12,pot holes,
-4.02559,11.2913,1.884,87.2922,23.5455,0.83,74.7896,1.5015e+12,pot holes,
-2.10815,8.2545,6.47815,87.2922,23.5455,1.97,74.7896,1.5015e+12,pot holes,
-3.72853,10.7247,1.41373,87.2922,23.5455,1.97,74.7896,1.5015e+12,smooth road,
-2.99841,9.43706,5.60175,87.2922,23.5455,1.97,74.7896,1.5015e+12,smooth road,
-2.97876,9.76306,5.58685,87.2922,23.5455,1.97,74.7896,1.5015e+12,smooth road,
-1.48618,9.65875,4.43135,87.2922,23.5455,1.97,74.7896,1.5015e+12,pot holes,
-2.8696,9.36092,-0.253555,87.2922,23.5455,1.97,74.7896,1.5015e+12,smooth road,
-3.78766,8.67763,-2.04874,87.2922,23.5455,1.97,74.7896,1.5015e+12,bumpers,
-3.7643,9.52876,-4.97562,87.2922,23.5455,1.97,74.7896,1.5015e+12,pot holes,
-3.28348,9.10205,-4.62444,87.2922,23.5455,1.97,74.0386,1.5015e+12,bumpers,
-2.57787,7.99255,-2.32668,87.2922,23.5455,1.97,74.0386,1.5015e+12,pot holes,
-3.02638,10.7947,1.01886,87.2922,23.5455,1.97,74.0386,1.5015e+12,pot holes,
-2.85661,8.34183,7.80093,87.2922,23.5455,1.97,74.0386,1.5015e+12,smooth road,
-1.35674,11.2518,-1.11517,87.2922,23.5455,1.97,74.0386,1.5015e+12,pot holes,
-1.47504,8.24399,2.42053,87.2922,23.5455,1.97,74.0386,1.5015e+12,pot holes,
-2.11319,9.15817,-0.673798,87.2922,23.5455,1.97,74.0386,1.5015e+12,smooth road,
0.691483,8.60442,-5.1763,87.2922,23.5455,1.97,74.0386,1.5015e+12,pot holes,
-2.00853,8.79521,-1.96808,87.2922,23.5455,1.97,74.0386,1.5015e+12,bumpers,
-0.185013,9.44073,-6.02435,87.2922,23.5455,1.97,74.0386,1.5015e+12,smooth road,
-2.14635,8.39708,-6.09042,87.2922,23.5455,1.97,74.0386,1.5015e+12,pot holes,
-0.833191,9.80568,-6.21912,87.2922,23.5455,1.97,74.0386,1.5015e+12,pot holes,
1.00642,8.74802,5.05988,87.2922,23.5455,1.97,75.5054,1.5015e+12,smooth road,
0.11174,10.4757,2.92575,87.2922,23.5455,1.97,75.5054,1.5015e+12,smooth road,
1.13631,9.08044,7.13106,87.2922,23.5455,1.97,75.5054,1.5015e+12,smooth road,
0.104538,9.41826,1.3877,87.2922,23.5455,1.97,75.5054,1.5015e+12,bumpers,
-0.749649,10.4292,-1.66722,87.2922,23.5455,1.97,75.5054,1.5015e+12,smooth road,
0.606888,8.70351,-0.363083,87.2922,23.5455,1.97,75.5054,1.5015e+12,pot holes,
1.33263,9.50964,-5.56709,87.2922,23.5454,2.9,75.5054,1.5015e+12,pot holes,
0.221252,8.25714,-2.22365,87.2922,23.5454,2.9,75.5054,1.5015e+12,pot holes,
1.12752,9.33377,0.436783,87.2922,23.5454,2.9,75.5054,1.5015e+12,pot holes,
